filename,width,height,class,xmin,ymin,xmax,ymax
28016933-19b0-4398-a4bb-8362267395ba-0021_image.jpg,1914,1052,label1,840,389,1231,669
2a279bda-651c-4740-a616-6862aa904c24-0020_image.jpg,1914,1052,label1,680,357,827,448
215d6826-a20a-45f7-aa3c-67f88fbbcb1e-0047_image.jpg,1914,1052,label1,698,469,802,513
986ae770-def6-4df5-9382-83dc77e6baf2-0044_image.jpg,1914,1052,label1,476,411,610,498
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0051_image.jpg,1914,1052,label1,950,385,1126,454
65725892-b191-4d0c-831c-5f4f84a3b0a9-0049_image.jpg,1914,1052,label0,1436,385,1466,411
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0122_image.jpg,1914,1052,label1,0,0,1622,723
af3ae5e6-27ef-4699-beb3-f2c72831a594-0170_image.jpg,1914,1052,label1,692,396,980,603
084a477e-a429-49bf-9463-f995cd5ea0e5-0005_image.jpg,1914,1052,label1,782,432,856,478
9ca144df-4438-40ae-a7e3-227ba1885844-0017_image.jpg,1914,1052,label1,0,445,172,572
686f98de-0c48-4746-80ba-3242c0f254e1-0041_image.jpg,1914,1052,label2,1026,412,1102,440
630f5200-f86e-490f-8764-1ecf1d398f5b-0145_image.jpg,1914,1052,label2,921,380,1026,568
bc097e0a-99bf-438d-9826-5ba0f228ea34-0060_image.jpg,1914,1052,label1,1481,416,1782,496
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0036_image.jpg,1914,1052,label1,683,421,725,452
6a435008-ce2b-4991-b66b-93aa4a084e05-0029_image.jpg,1914,1052,label2,698,522,783,603
06084349-6a34-4e47-8fab-e7a7ca3cbdd8-0043_image.jpg,1914,1052,label1,419,447,541,489
435ebc5b-40e8-401c-9816-8f584427f82c-0105_image.jpg,1914,1052,label1,388,370,550,428
b192bc1d-aab7-43d2-a367-19efe2d834c2-0035_image.jpg,1914,1052,label1,839,424,929,478
d9eaef25-7d75-45e3-9f70-6fb1a11a3456-0034_image.jpg,1914,1052,label1,1516,378,1856,457
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0176_image.jpg,1914,1052,label1,838,407,961,490
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0152_image.jpg,1914,1052,label1,1707,432,1914,571
07fd6b85-0486-4790-ad35-a90a6b79c66c-0221_image.jpg,1914,1052,label2,767,399,799,425
435ebc5b-40e8-401c-9816-8f584427f82c-0082_image.jpg,1914,1052,label1,237,385,625,565
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0170_image.jpg,1914,1052,label1,842,352,939,436
e01aefe6-f367-4c00-b006-f9327a1ffc5f-0058_image.jpg,1914,1052,label1,531,438,617,484
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c-0058_image.jpg,1914,1052,label2,133,304,372,491
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0030_image.jpg,1914,1052,label2,0,248,640,619
e01aefe6-f367-4c00-b006-f9327a1ffc5f-0059_image.jpg,1914,1052,label1,304,368,519,516
65dea526-0728-4260-8075-fcf76c96fca9-0039_image.jpg,1914,1052,label1,1074,411,1145,440
2a83167d-bba3-402b-a646-0d27569efbd9-0006_image.jpg,1914,1052,label2,1330,413,1405,448
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0114_image.jpg,1914,1052,label2,980,402,1045,443
435ebc5b-40e8-401c-9816-8f584427f82c-0130_image.jpg,1914,1052,label1,561,432,804,528
dd49d264-aecf-4d23-92c1-adf35a8ab29b-0001_image.jpg,1914,1052,label1,599,391,781,524
d1d539c2-8321-45d9-868a-fd8544e0ce01-0030_image.jpg,1914,1052,label2,493,0,1690,857
215d6826-a20a-45f7-aa3c-67f88fbbcb1e-0074_image.jpg,1914,1052,label1,605,460,734,513
a4e74f16-eed6-4eb8-9911-51e0d288cd29-0052_image.jpg,1914,1052,label1,984,423,1039,469
06acf647-e2e9-4562-aa42-eed217e5bd84-0083_image.jpg,1914,1052,label0,685,73,1153,623
b38d6b73-db94-4345-b313-0aee58588ded-0032_image.jpg,1914,1052,label2,772,383,894,474
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0104_image.jpg,1914,1052,label2,968,443,1009,477
af3ae5e6-27ef-4699-beb3-f2c72831a594-0156_image.jpg,1914,1052,label1,664,397,970,602
8a90461a-c068-4e68-bbe5-452fdd2f26de-0039_image.jpg,1914,1052,label2,581,430,642,458
fc26f4db-22c1-49c7-be8d-b769476cdff2-0031_image.jpg,1914,1052,label2,871,391,949,488
6a435008-ce2b-4991-b66b-93aa4a084e05-0099_image.jpg,1914,1052,label1,821,376,1259,690
3571aea2-3d78-4c77-8058-e2908a858572-0057_image.jpg,1914,1052,label1,939,422,1115,542
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0173_image.jpg,1914,1052,label2,432,405,522,454
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0117_image.jpg,1914,1052,label1,1204,436,1349,472
2a83167d-bba3-402b-a646-0d27569efbd9-0075_image.jpg,1914,1052,label2,0,550,187,684
bc097e0a-99bf-438d-9826-5ba0f228ea34-0073_image.jpg,1914,1052,label1,1699,413,1914,485
09da3137-b836-479b-a4c9-5bdfa9b549e0-0046_image.jpg,1914,1052,label1,652,353,1206,739
dd49d264-aecf-4d23-92c1-adf35a8ab29b-0124_image.jpg,1914,1052,label1,796,432,866,466
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0097_image.jpg,1914,1052,label1,1677,418,1914,486
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0086_image.jpg,1914,1052,label2,1785,422,1895,452
435ebc5b-40e8-401c-9816-8f584427f82c-0168_image.jpg,1914,1052,label1,474,384,698,514
c6b38078-47e9-41e4-913a-c082736fb1cf-0099_image.jpg,1914,1052,label2,860,413,906,469
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0046_image.jpg,1914,1052,label2,1158,382,1241,441
eb46684b-f8c9-455e-80ff-1e168d7d2f7c-0057_image.jpg,1914,1052,label1,503,426,689,483
b38d6b73-db94-4345-b313-0aee58588ded-0074_image.jpg,1914,1052,label1,739,419,806,464
db3d52ee-4a97-41cc-b73d-b5d696f915ea-0017_image.jpg,1914,1052,label2,729,352,1073,641
eb46684b-f8c9-455e-80ff-1e168d7d2f7c-0026_image.jpg,1914,1052,label1,0,448,72,560
c6b38078-47e9-41e4-913a-c082736fb1cf-0082_image.jpg,1914,1052,label1,824,404,954,441
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0172_image.jpg,1914,1052,label1,0,0,1622,719
4d5aa6f5-6d2e-444a-8960-e73c62cde93f-0029_image.jpg,1914,1052,label2,1027,422,1069,456
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0119_image.jpg,1914,1052,label1,1753,444,1914,495
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c-0017_image.jpg,1914,1052,label2,942,410,977,439
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0146_image.jpg,1914,1052,label1,629,359,1104,701
e01aefe6-f367-4c00-b006-f9327a1ffc5f-0066_image.jpg,1914,1052,label2,0,199,211,1052
435ebc5b-40e8-401c-9816-8f584427f82c-0145_image.jpg,1914,1052,label1,806,397,904,466
1dac619e-4123-42e9-bf11-8df2db3facf7-0033_image.jpg,1914,1052,label1,0,437,388,786
400a07ae-a945-41de-8a94-b0bf655474e5-0118_image.jpg,1914,1052,label1,1677,345,1914,453
986ae770-def6-4df5-9382-83dc77e6baf2-0095_image.jpg,1914,1052,label1,607,131,1585,973
07fd6b85-0486-4790-ad35-a90a6b79c66c-0007_image.jpg,1914,1052,label2,0,0,753,1052
6a435008-ce2b-4991-b66b-93aa4a084e05-0107_image.jpg,1914,1052,label1,701,400,1127,706
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0098_image.jpg,1914,1052,label2,1815,360,1914,588
047b864f-0753-448b-9483-f990ae41abaf-0043_image.jpg,1914,1052,label1,120,417,290,466
2a83167d-bba3-402b-a646-0d27569efbd9-0085_image.jpg,1914,1052,label2,824,391,903,441
3571aea2-3d78-4c77-8058-e2908a858572-0059_image.jpg,1914,1052,label1,1016,395,1224,534
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0150_image.jpg,1914,1052,label2,940,459,973,485
d9eaef25-7d75-45e3-9f70-6fb1a11a3456-0000_image.jpg,1914,1052,label2,915,370,986,435
986ae770-def6-4df5-9382-83dc77e6baf2-0026_image.jpg,1914,1052,label1,338,425,452,490
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0149_image.jpg,1914,1052,label1,1073,404,1121,430
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0165_image.jpg,1914,1052,label2,692,451,745,486
084a477e-a429-49bf-9463-f995cd5ea0e5-0013_image.jpg,1914,1052,label1,841,432,896,461
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0049_image.jpg,1914,1052,label1,422,418,844,544
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0031_image.jpg,1914,1052,label2,0,0,451,1052
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4-0007_image.jpg,1914,1052,label2,0,420,171,566
06084349-6a34-4e47-8fab-e7a7ca3cbdd8-0049_image.jpg,1914,1052,label1,419,447,541,489
f171f50d-4781-41b6-bec1-3e7a15e596dc-0084_image.jpg,1914,1052,label1,559,460,688,529
60ed87f2-7474-43e2-9d9f-b1072f4a1e39-0016_image.jpg,1914,1052,label1,638,363,880,522
06acf647-e2e9-4562-aa42-eed217e5bd84-0038_image.jpg,1914,1052,label0,714,41,1200,616
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7-0051_image.jpg,1914,1052,label2,744,402,1024,555
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0091_image.jpg,1914,1052,label1,657,368,1117,700
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0012_image.jpg,1914,1052,label2,0,0,1914,1052
630f5200-f86e-490f-8764-1ecf1d398f5b-0023_image.jpg,1914,1052,label2,952,396,966,430
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0062_image.jpg,1914,1052,label1,810,401,856,429
09da3137-b836-479b-a4c9-5bdfa9b549e0-0024_image.jpg,1914,1052,label1,653,373,1195,752
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4-0096_image.jpg,1914,1052,label1,712,439,949,648
b2365de5-858e-40b3-b782-68fdc6068389-0023_image.jpg,1914,1052,label1,868,282,1536,836
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7-0020_image.jpg,1914,1052,label2,1681,300,1748,332
06084349-6a34-4e47-8fab-e7a7ca3cbdd8-0083_image.jpg,1914,1052,label1,1535,391,1601,423
f171f50d-4781-41b6-bec1-3e7a15e596dc-0029_image.jpg,1914,1052,label2,878,398,952,431
af3ae5e6-27ef-4699-beb3-f2c72831a594-0113_image.jpg,1914,1052,label1,937,418,994,451
2a279bda-651c-4740-a616-6862aa904c24-0053_image.jpg,1914,1052,label1,601,388,783,514
65dea526-0728-4260-8075-fcf76c96fca9-0010_image.jpg,1914,1052,label1,1075,408,1142,436
53f2206c-7284-413b-86eb-bd9a86f279bb-0044_image.jpg,1914,1052,label1,0,0,1622,719
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c-0008_image.jpg,1914,1052,label1,736,409,789,450
f171f50d-4781-41b6-bec1-3e7a15e596dc-0007_image.jpg,1914,1052,label1,532,405,774,514
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0014_image.jpg,1914,1052,label2,416,370,533,451
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0179_image.jpg,1914,1052,label1,869,410,1118,500
1db03ecc-1d79-474b-bbbf-79d0b16bf277-0046_image.jpg,1914,1052,label1,590,323,939,640
6a435008-ce2b-4991-b66b-93aa4a084e05-0119_image.jpg,1914,1052,label1,839,383,1338,750
af3ae5e6-27ef-4699-beb3-f2c72831a594-0077_image.jpg,1914,1052,label1,1006,422,1048,453
986ae770-def6-4df5-9382-83dc77e6baf2-0141_image.jpg,1914,1052,label1,829,402,897,456
af3ae5e6-27ef-4699-beb3-f2c72831a594-0072_image.jpg,1914,1052,label1,1091,409,1130,440
bc097e0a-99bf-438d-9826-5ba0f228ea34-0084_image.jpg,1914,1052,label2,928,418,961,444
1431a177-2248-47e2-8709-2628206eeac4-0024_image.jpg,1914,1052,label2,815,315,1234,656
400a07ae-a945-41de-8a94-b0bf655474e5-0066_image.jpg,1914,1052,label1,827,410,880,443
a732dc3d-ff5c-41ef-8a56-afcbcf4fd7f6-0029_image.jpg,1914,1052,label1,746,352,1682,895
07fd6b85-0486-4790-ad35-a90a6b79c66c-0224_image.jpg,1914,1052,label2,768,412,804,447
07fd6b85-0486-4790-ad35-a90a6b79c66c-0040_image.jpg,1914,1052,label2,909,406,943,436
f9609d68-b897-4889-b67b-74bcf31b14f3-0050_image.jpg,1914,1052,label1,560,398,732,498
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0061_image.jpg,1914,1052,label2,881,413,932,445
c6b38078-47e9-41e4-913a-c082736fb1cf-0128_image.jpg,1914,1052,label1,228,391,681,593
09da3137-b836-479b-a4c9-5bdfa9b549e0-0110_image.jpg,1914,1052,label1,486,365,690,495
9ca144df-4438-40ae-a7e3-227ba1885844-0006_image.jpg,1914,1052,label1,1182,382,1216,414
28016933-19b0-4398-a4bb-8362267395ba-0037_image.jpg,1914,1052,label1,871,389,1306,700
8e5bfc79-ce93-4752-89f8-ca76db553240-0037_image.jpg,1914,1052,label1,1900,398,1914,481
6b08aacf-49fe-445b-8085-41d09f937be5-0028_image.jpg,1914,1052,label1,0,440,242,533
af3ae5e6-27ef-4699-beb3-f2c72831a594-0222_image.jpg,1914,1052,label1,736,354,1285,744
4d5aa6f5-6d2e-444a-8960-e73c62cde93f-0127_image.jpg,1914,1052,label2,144,416,246,474
dd49d264-aecf-4d23-92c1-adf35a8ab29b-0082_image.jpg,1914,1052,label0,460,0,1394,774
856ab9c9-3131-4941-81d8-8e318b2857f7-0017_image.jpg,1914,1052,label1,377,203,1266,774
4d5aa6f5-6d2e-444a-8960-e73c62cde93f-0015_image.jpg,1914,1052,label2,1638,317,1914,484
215d6826-a20a-45f7-aa3c-67f88fbbcb1e-0075_image.jpg,1914,1052,label1,605,460,734,513
62995e02-a09c-43f2-99e5-e23381915b37-0055_image.jpg,1914,1052,label1,453,443,545,504
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7-0048_image.jpg,1914,1052,label1,325,539,439,584
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0060_image.jpg,1914,1052,label1,805,400,915,478
60ed87f2-7474-43e2-9d9f-b1072f4a1e39-0064_image.jpg,1914,1052,label2,778,418,852,487
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0128_image.jpg,1914,1052,label1,805,374,1116,534
af3ae5e6-27ef-4699-beb3-f2c72831a594-0105_image.jpg,1914,1052,label1,258,419,356,464
400a07ae-a945-41de-8a94-b0bf655474e5-0108_image.jpg,1914,1052,label1,1677,345,1914,453
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0081_image.jpg,1914,1052,label1,848,425,895,450
6a435008-ce2b-4991-b66b-93aa4a084e05-0023_image.jpg,1914,1052,label1,905,393,985,429
435ebc5b-40e8-401c-9816-8f584427f82c-0030_image.jpg,1914,1052,label1,50,442,545,617
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0159_image.jpg,1914,1052,label1,0,0,1622,719
af3ae5e6-27ef-4699-beb3-f2c72831a594-0014_image.jpg,1914,1052,label1,928,420,966,451
60ed87f2-7474-43e2-9d9f-b1072f4a1e39-0043_image.jpg,1914,1052,label1,1281,416,1326,446
3571aea2-3d78-4c77-8058-e2908a858572-0001_image.jpg,1914,1052,label1,0,434,51,475
894333fe-2f3d-4828-9ea7-8bd4305bfebb-0014_image.jpg,1914,1052,label1,902,454,953,490
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0057_image.jpg,1914,1052,label1,1617,420,1807,459
60ed87f2-7474-43e2-9d9f-b1072f4a1e39-0093_image.jpg,1914,1052,label0,720,322,1212,731
fc26f4db-22c1-49c7-be8d-b769476cdff2-0150_image.jpg,1914,1052,label1,422,448,557,480
af3ae5e6-27ef-4699-beb3-f2c72831a594-0119_image.jpg,1914,1052,label1,870,404,924,440
06acf647-e2e9-4562-aa42-eed217e5bd84-0023_image.jpg,1914,1052,label0,668,59,1149,622
3f70775d-223d-4929-b6ac-ab687814a34d-0019_image.jpg,1914,1052,label2,189,471,267,513
7a8b1e0a-be2c-44ba-af1e-c87d89402ca7-0019_image.jpg,1914,1052,label2,1711,288,1783,318
bc097e0a-99bf-438d-9826-5ba0f228ea34-0003_image.jpg,1914,1052,label1,847,412,900,454
62995e02-a09c-43f2-99e5-e23381915b37-0030_image.jpg,1914,1052,label1,740,418,798,448
b38d6b73-db94-4345-b313-0aee58588ded-0051_image.jpg,1914,1052,label1,461,412,716,525
856ab9c9-3131-4941-81d8-8e318b2857f7-0084_image.jpg,1914,1052,label1,1866,328,1914,429
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0088_image.jpg,1914,1052,label1,656,436,743,489
856ab9c9-3131-4941-81d8-8e318b2857f7-0046_image.jpg,1914,1052,label1,944,338,1374,625
2a83167d-bba3-402b-a646-0d27569efbd9-0009_image.jpg,1914,1052,label2,0,0,1027,1052
60ed87f2-7474-43e2-9d9f-b1072f4a1e39-0010_image.jpg,1914,1052,label1,623,406,734,477
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0171_image.jpg,1914,1052,label2,205,344,557,527
c6b38078-47e9-41e4-913a-c082736fb1cf-0180_image.jpg,1914,1052,label1,438,454,596,498
a4e74f16-eed6-4eb8-9911-51e0d288cd29-0022_image.jpg,1914,1052,label1,1262,345,1620,489
53f2206c-7284-413b-86eb-bd9a86f279bb-0069_image.jpg,1914,1052,label1,0,0,1622,719
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0090_image.jpg,1914,1052,label1,1164,416,1231,451
06acf647-e2e9-4562-aa42-eed217e5bd84-0001_image.jpg,1914,1052,label0,688,94,1164,656
a4e74f16-eed6-4eb8-9911-51e0d288cd29-0002_image.jpg,1914,1052,label1,1169,382,1285,424
1db03ecc-1d79-474b-bbbf-79d0b16bf277-0014_image.jpg,1914,1052,label1,897,398,1009,501
3f70775d-223d-4929-b6ac-ab687814a34d-0093_image.jpg,1914,1052,label1,701,422,1024,528
3f70775d-223d-4929-b6ac-ab687814a34d-0034_image.jpg,1914,1052,label1,148,463,202,500
2a279bda-651c-4740-a616-6862aa904c24-0110_image.jpg,1914,1052,label1,929,411,987,462
65dea526-0728-4260-8075-fcf76c96fca9-0069_image.jpg,1914,1052,label1,734,410,781,444
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0145_image.jpg,1914,1052,label1,623,363,1102,708
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0119_image.jpg,1914,1052,label2,918,417,949,445
53f2206c-7284-413b-86eb-bd9a86f279bb-0064_image.jpg,1914,1052,label1,0,0,1622,719
60ed87f2-7474-43e2-9d9f-b1072f4a1e39-0107_image.jpg,1914,1052,label2,592,374,662,437
084a477e-a429-49bf-9463-f995cd5ea0e5-0027_image.jpg,1914,1052,label1,593,350,1259,821
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0000_image.jpg,1914,1052,label0,1077,424,1196,462
dd49d264-aecf-4d23-92c1-adf35a8ab29b-0089_image.jpg,1914,1052,label0,460,0,1394,774
6a435008-ce2b-4991-b66b-93aa4a084e05-0109_image.jpg,1914,1052,label1,689,385,1122,693
eb46684b-f8c9-455e-80ff-1e168d7d2f7c-0001_image.jpg,1914,1052,label1,1119,419,1226,493
c6b38078-47e9-41e4-913a-c082736fb1cf-0104_image.jpg,1914,1052,label2,946,419,977,445
53f2206c-7284-413b-86eb-bd9a86f279bb-0106_image.jpg,1914,1052,label1,0,0,1622,719
3f70775d-223d-4929-b6ac-ab687814a34d-0078_image.jpg,1914,1052,label2,41,451,100,488
435ebc5b-40e8-401c-9816-8f584427f82c-0131_image.jpg,1914,1052,label1,159,442,514,567
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0165_image.jpg,1914,1052,label1,888,431,960,480
cb65a1e9-c01f-49ce-8e46-0f791aae4bf9-0073_image.jpg,1914,1052,label2,276,404,358,452
8b2d3265-8b38-439d-86e9-92dccfee4cb5-0065_image.jpg,1914,1052,label1,873,417,965,479
6a435008-ce2b-4991-b66b-93aa4a084e05-0040_image.jpg,1914,1052,label2,839,432,875,468
6a435008-ce2b-4991-b66b-93aa4a084e05-0138_image.jpg,1914,1052,label1,819,375,1219,668
6d179946-a669-4f32-8438-145a0f80886c-0019_image.jpg,1914,1052,label2,1190,343,1431,489
06084349-6a34-4e47-8fab-e7a7ca3cbdd8-0001_image.jpg,1914,1052,label1,945,425,980,449
6b08aacf-49fe-445b-8085-41d09f937be5-0071_image.jpg,1914,1052,label1,160,435,235,468
894333fe-2f3d-4828-9ea7-8bd4305bfebb-0007_image.jpg,1914,1052,label1,908,426,988,481
c6b38078-47e9-41e4-913a-c082736fb1cf-0023_image.jpg,1914,1052,label2,869,385,918,433
28016933-19b0-4398-a4bb-8362267395ba-0030_image.jpg,1914,1052,label1,882,388,1315,700
483efc67-5354-4368-bcdb-f51559dda379-0040_image.jpg,1914,1052,label1,1031,289,1445,652
06acf647-e2e9-4562-aa42-eed217e5bd84-0016_image.jpg,1914,1052,label0,683,19,1172,601
6e8c6f50-8a18-4f27-a9cc-3ab775d7bc9c-0055_image.jpg,1914,1052,label2,390,341,522,471
07fd6b85-0486-4790-ad35-a90a6b79c66c-0189_image.jpg,1914,1052,label2,1131,436,1194,483
dd49d264-aecf-4d23-92c1-adf35a8ab29b-0075_image.jpg,1914,1052,label0,636,0,1272,689
e47d46c4-05cd-490d-9aaf-bce1d11d21be-0111_image.jpg,1914,1052,label1,928,421,983,458
986ae770-def6-4df5-9382-83dc77e6baf2-0105_image.jpg,1914,1052,label1,1093,407,1129,437
2a279bda-651c-4740-a616-6862aa904c24-0085_image.jpg,1914,1052,label1,796,404,853,446
483efc67-5354-4368-bcdb-f51559dda379-0076_image.jpg,1914,1052,label1,1026,331,1390,654
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0092_image.jpg,1914,1052,label2,395,401,452,445
06acf647-e2e9-4562-aa42-eed217e5bd84-0154_image.jpg,1914,1052,label0,690,90,1132,608
53f2206c-7284-413b-86eb-bd9a86f279bb-0083_image.jpg,1914,1052,label1,0,0,1622,719
1db03ecc-1d79-474b-bbbf-79d0b16bf277-0043_image.jpg,1914,1052,label1,818,359,1033,554
1fcce361-ab48-46a4-bbfb-f73bd4bf40e4-0086_image.jpg,1914,1052,label1,953,400,1117,521
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0160_image.jpg,1914,1052,label1,633,356,1114,702
6a435008-ce2b-4991-b66b-93aa4a084e05-0144_image.jpg,1914,1052,label1,876,401,1205,637
fc26f4db-22c1-49c7-be8d-b769476cdff2-0032_image.jpg,1914,1052,label2,904,399,979,490
53f2206c-7284-413b-86eb-bd9a86f279bb-0076_image.jpg,1914,1052,label1,0,0,1622,719
9ca144df-4438-40ae-a7e3-227ba1885844-0028_image.jpg,1914,1052,label0,313,374,436,450
eb46684b-f8c9-455e-80ff-1e168d7d2f7c-0038_image.jpg,1914,1052,label1,0,448,72,560
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0020_image.jpg,1914,1052,label2,892,419,935,465
07fd6b85-0486-4790-ad35-a90a6b79c66c-0198_image.jpg,1914,1052,label1,547,433,734,523
435ebc5b-40e8-401c-9816-8f584427f82c-0126_image.jpg,1914,1052,label1,1212,433,1340,488
62995e02-a09c-43f2-99e5-e23381915b37-0026_image.jpg,1914,1052,label1,1399,436,1498,476
937869c5-e3b8-42d0-a0ef-5fe03e88c26f-0149_image.jpg,1914,1052,label2,157,70,1295,796
af3ae5e6-27ef-4699-beb3-f2c72831a594-0031_image.jpg,1914,1052,label1,1204,355,1254,387
1db03ecc-1d79-474b-bbbf-79d0b16bf277-0058_image.jpg,1914,1052,label1,976,363,1180,548
28016933-19b0-4398-a4bb-8362267395ba-0053_image.jpg,1914,1052,label1,55,376,431,492
53f2206c-7284-413b-86eb-bd9a86f279bb-0134_image.jpg,1914,1052,label1,0,0,1622,719
c6b38078-47e9-41e4-913a-c082736fb1cf-0015_image.jpg,1914,1052,label2,896,415,934,452
e01aefe6-f367-4c00-b006-f9327a1ffc5f-0019_image.jpg,1914,1052,label0,516,0,1534,838
bc097e0a-99bf-438d-9826-5ba0f228ea34-0067_image.jpg,1914,1052,label1,767,412,837,449
3f70775d-223d-4929-b6ac-ab687814a34d-0032_image.jpg,1914,1052,label1,148,463,203,500
65725892-b191-4d0c-831c-5f4f84a3b0a9-0035_image.jpg,1914,1052,label0,1436,385,1466,411
b192bc1d-aab7-43d2-a367-19efe2d834c2-0029_image.jpg,1914,1052,label1,839,424,929,478
eb46684b-f8c9-455e-80ff-1e168d7d2f7c-0012_image.jpg,1914,1052,label1,0,430,71,542
62995e02-a09c-43f2-99e5-e23381915b37-0018_image.jpg,1914,1052,label1,1431,412,1539,455
06acf647-e2e9-4562-aa42-eed217e5bd84-0105_image.jpg,1914,1052,label0,668,64,1140,617
f9609d68-b897-4889-b67b-74bcf31b14f3-0012_image.jpg,1914,1052,label1,911,371,996,437
06acf647-e2e9-4562-aa42-eed217e5bd84-0196_image.jpg,1914,1052,label0,728,81,1179,611
bc097e0a-99bf-438d-9826-5ba0f228ea34-0111_image.jpg,1914,1052,label1,1690,429,1842,465
eb46684b-f8c9-455e-80ff-1e168d7d2f7c-0002_image.jpg,1914,1052,label1,1067,426,1177,502
6b08aacf-49fe-445b-8085-41d09f937be5-0038_image.jpg,1914,1052,label1,1530,408,1869,492
a732dc3d-ff5c-41ef-8a56-afcbcf4fd7f6-0000_image.jpg,1914,1052,label1,1465,391,1564,433
8fe618c9-8ea6-4f82-b634-cfebc8a47122-0088_image.jpg,1914,1052,label1,1129,417,1182,446
2a279bda-651c-4740-a616-6862aa904c24-0031_image.jpg,1914,1052,label1,860,449,947,499
400a07ae-a945-41de-8a94-b0bf655474e5-0016_image.jpg,1914,1052,label1,450,238,1103,818
3571aea2-3d78-4c77-8058-e2908a858572-0017_image.jpg,1914,1052,label1,1178,464,1249,499
07fd6b85-0486-4790-ad35-a90a6b79c66c-0088_image.jpg,1914,1052,label2,29,331,537,618
d1d539c2-8321-45d9-868a-fd8544e0ce01-0031_image.jpg,1914,1052,label2,477,0,1746,876
2a83167d-bba3-402b-a646-0d27569efbd9-0064_image.jpg,1914,1052,label1,696,300,1104,650
856ab9c9-3131-4941-81d8-8e318b2857f7-0083_image.jpg,1914,1052,label1,531,387,1240,630
3571aea2-3d78-4c77-8058-e2908a858572-0055_image.jpg,1914,1052,label1,1073,495,1230,602
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0180_image.jpg,1914,1052,label1,889,413,1015,516
483efc67-5354-4368-bcdb-f51559dda379-0061_image.jpg,1914,1052,label1,1087,220,1758,745
f075920b-5e7a-4c75-8ce8-3368d5f4254b-0026_image.jpg,1914,1052,label1,1134,418,1259,472
a4e74f16-eed6-4eb8-9911-51e0d288cd29-0003_image.jpg,1914,1052,label1,1110,384,1239,431
eb46684b-f8c9-455e-80ff-1e168d7d2f7c-0053_image.jpg,1914,1052,label1,1192,388,1376,450
435ebc5b-40e8-401c-9816-8f584427f82c-0069_image.jpg,1914,1052,label1,740,416,791,455
6a435008-ce2b-4991-b66b-93aa4a084e05-0046_image.jpg,1914,1052,label2,955,408,994,445
400a07ae-a945-41de-8a94-b0bf655474e5-0080_image.jpg,1914,1052,label1,896,426,1007,478
